index,shape-type,vertex-index,axis-0,axis-1
0,path,0,705.1679347791568,3467.1148186115165
0,path,1,700.9056093939151,3467.1148186115165
1,polygon,0,1775.01160647483,3603.5092309392517
1,polygon,1,1847.4711380239396,3603.5092309392517
1,polygon,2,1975.340899581191,3620.5585324802187
1,polygon,3,2073.374383441751,3582.197604013043
1,polygon,4,2060.5874072860256,3492.688770922967
1,polygon,5,2022.2264788188504,3433.0162155295825
1,polygon,6,1988.1278757369164,3305.1464539723306
1,polygon,7,1992.390201122158,3207.112970111771
1,polygon,8,2056.325081900784,3121.8664624069365
1,polygon,9,2107.4729865236845,3109.0794862512116
1,polygon,10,2154.358565761344,3126.128787792178
1,polygon,11,2218.2934465399694,3151.7027401036285
1,polygon,12,2273.703676548112,3177.276692415079
1,polygon,13,2312.0646050152877,3126.128787792178
1,polygon,14,2320.589255785771,3062.1939070135522
1,polygon,15,2358.9501842529467,3032.3576293168603
1,polygon,16,2405.8357634906056,2985.4720500792014
1,polygon,17,2461.245993498748,2938.5864708415425
1,polygon,18,2516.6562235068905,2951.3734469972674
1,polygon,19,2533.7055250478575,2887.438566218642
1,polygon,20,2542.2301758183407,2814.979034669532
1,polygon,21,2614.68970736745,2793.6674077433236
1,polygon,22,2657.3129612198672,2836.290661595741
1,polygon,23,2695.673889687043,2938.5864708415425
1,polygon,24,2699.9362150722845,3015.3083277758933
1,polygon,25,2682.886913531318,3062.1939070135522
1,polygon,26,2674.3622627608343,3130.3911131774203
1,polygon,27,2691.4115643018013,3394.6552870624073
1,polygon,28,2691.4115643018013,3488.426445537725
1,polygon,29,2687.1492389165596,3629.083183250702
1,polygon,30,2648.788310449384,3748.4282940374706
1,polygon,31,2670.0999373755926,3816.625500201338
1,polygon,32,2653.0506358346256,3859.2487540537554
1,polygon,33,2618.952032752692,3901.8720079061727
1,polygon,34,2567.804128129791,3931.7082856028646
1,polygon,35,2542.2301758183407,3974.331539455282
1,polygon,36,2508.131572736407,4055.315721774875
1,polygon,37,2491.08227119544,4106.463626397775
1,polygon,38,2448.459017343023,4140.5622294797095
1,polygon,39,2388.7864619496386,4247.120364110752
1,polygon,40,2427.1473904168142,4306.792919504136
1,polygon,41,2444.1966919577812,4379.252451053246
1,polygon,42,2393.04878733488,4409.088728749938
1,polygon,43,2337.638557326738,4426.138030290905
1,polygon,44,2269.4413511628704,4455.974307987597
1,polygon,45,2226.818097310453,4498.597561840014
1,polygon,46,2184.194843458036,4528.433839536706
1,polygon,47,2120.25996267941,4579.581744159607
1,polygon,48,2047.8004311303007,4613.68034724154
1,polygon,49,1958.2915980402245,4609.418021856299
1,polygon,50,1915.6683441878072,4579.581744159607
1,polygon,51,1847.4711380239396,4562.53244261864
1,polygon,52,1800.5855587862807,4613.68034724154
1,polygon,53,1740.9130033928964,4622.204998012025
1,polygon,54,1595.9939402946775,4617.942672626783
