index,shape-type,vertex-index,axis-0,axis-1
0,polygon,0,555.9865462956964,3292.3594778166057
0,polygon,1,551.7242209104546,3219.8999462674965
0,polygon,2,568.7735224514216,3100.554835480728
0,polygon,3,611.3967763038388,3062.1939070135522
0,polygon,4,624.1837524595641,2981.2097246939597
0,polygon,5,615.6591016890806,2883.1762408334
0,polygon,6,598.6098001481137,2836.290661595741
0,polygon,7,564.5111970661799,2793.6674077433236
0,polygon,8,517.6256178285208,2751.0441538909063
0,polygon,9,475.00236397610365,2721.2078761942144
0,polygon,10,449.42841166465325,2776.6181062023566
0,polygon,11,355.6572531893353,2759.56880466139
0,polygon,12,338.6079516483684,2687.1092731122803
0,polygon,13,325.82097549264313,2614.649741563171
0,polygon,14,445.1660862794115,2610.3874161779295
0,polygon,15,530.4125939842461,2610.3874161779295
0,polygon,16,500.57631628755394,2550.714860784545
0,polygon,17,449.42841166465325,2495.304630776403
0,polygon,18,359.91957857457703,2499.5669561616446
0,polygon,19,308.77167395167623,2520.8785830878533
0,polygon,20,270.4107454845007,2482.5176546206776
0,polygon,21,330.0833008778849,2418.5827738420517
0,polygon,22,385.4935308860273,2384.484170760118
0,polygon,23,462.2153878203784,2286.450686899558
0,polygon,24,466.47771320562015,2171.3679014980316
0,polygon,25,500.57631628755394,2094.646044563681
0,polygon,26,534.6749193694877,2056.285116096505
0,polygon,27,526.1502685990043,2009.3995368588462
0,polygon,28,504.8386416727957,1971.0386083916706
0,polygon,29,487.7893401318288,1907.1037276130446
0,polygon,30,504.8386416727957,1860.2181483753857
0,polygon,31,538.9372447547295,1800.5455929820014
0,polygon,32,581.5604986071468,1753.6600137443425
0,polygon,33,624.1837524595641,1689.7251329657165
0,polygon,34,632.7084032300475,1621.527926801849
0,polygon,35,645.4953793857726,1574.64234756419
0,polygon,36,722.2172363201237,1561.8553714084649
0,polygon,37,747.7911886315742,1634.314902957574
0,polygon,38,752.0535140168158,1702.5121091214419
0,polygon,39,828.7753709511669,1745.135362973859
0,polygon,40,888.447926344551,1728.0860614328922
0,polygon,41,901.2349025002761,1642.8395537280576
0,polygon,42,948.1204817379353,1642.8395537280576
0,polygon,43,977.9567594346272,1676.9381568099914
0,polygon,44,1007.7930371313194,1715.299085277167
0,polygon,45,1046.153965598495,1740.8730375886173
0,polygon,46,1097.3018702213956,1745.135362973859
0,polygon,47,1139.9251240738129,1783.4962914410346
0,polygon,48,1131.4004733033294,1843.1688468344187
0,polygon,49,1080.2525686804288,1902.841402227803
0,polygon,50,1075.990243295187,1962.5139576211873
0,polygon,51,1084.5148940656704,2026.4488383998128
0,polygon,52,1097.3018702213956,2077.596743022714
0,polygon,53,1161.2367510000215,2090.3837191784387
0,polygon,54,1216.646981008164,2064.8097668669884
0,polygon,55,1259.2702348605812,2094.646044563681
0,polygon,56,1289.1065125572734,2133.006973030856
0,polygon,57,1323.2051156392072,2184.154877653757
0,polygon,58,1331.7297664096905,2260.876734588108
0,polygon,59,1344.5167425654158,2354.6478930634257
0,polygon,60,1387.1399964178331,2375.9595199896344
0,polygon,61,1442.5502264259756,2410.0581230715684
0,polygon,62,1510.7474325898431,2427.1074246125354
0,polygon,63,1608.7809164504029,2439.8944007682603
0,polygon,64,1655.6664956880618,2444.156726153502
0,polygon,65,1715.3390510814459,2444.156726153502
0,polygon,66,1732.3883526224129,2516.6162577026116
0,polygon,67,1728.126027237171,2563.5018369402706
0,polygon,68,1706.8144003109626,2627.4367177188965
0,polygon,69,1706.8144003109626,2691.3715984975224
0,polygon,70,1749.4376541633796,2695.633923882764
0,polygon,71,1796.3232334010386,2738.2571777351814
0,polygon,72,1834.6841618682142,2763.8311300466316
0,polygon,73,1834.6841618682142,2827.7660108252576
0,polygon,74,1804.8478841715223,2861.864613907191
0,polygon,75,1770.7492810895883,2917.274843915334
0,polygon,76,1749.4376541633796,2955.6357723825095
