index,shape-type,vertex-index,axis-0,axis-1
0,polygon,0,823.6097582249607,2680.400914213068
0,polygon,1,844.0478230184077,2721.2770437999625
0,polygon,2,929.8876951508861,2725.364656758652
0,polygon,3,987.1142765725382,2745.8027215520992
0,polygon,4,995.289502489917,2794.8540770563727
0,polygon,5,954.4133729030226,2815.29214184982
0,polygon,6,897.1867914813705,2852.080658478025
0,polygon,7,872.661113729234,2888.8691751062297
0,polygon,8,897.1867914813705,2958.35859540395
0,polygon,9,974.8514376964698,2974.7090472387076
0,polygon,10,1023.9027932007431,3015.585176825602
0,polygon,11,1036.1656320768116,3097.337435999391
0,polygon,12,1134.268343085358,3080.986984164633
0,polygon,13,1166.9692467548734,3109.6002748754595
0,polygon,14,1199.6701504243888,3166.8268562971116
0,polygon,15,1179.2320856309416,3199.527759966627
0,polygon,16,1265.07195776342,3228.1410506774528
0,polygon,17,1330.4737651024511,3269.017180264347
0,polygon,18,1395.8755724414818,3342.5942135207574
0,polygon,19,1465.3649927392025,3358.944665355515
0,polygon,20,1498.065896408718,3407.996020859788
0,polygon,21,1469.452605697892,3469.3102152401298
0,polygon,22,1424.488863152308,3493.8358929922665
0,polygon,23,1371.3498946893455,3493.8358929922665
0,polygon,24,1338.6489910198297,3469.3102152401298
0,polygon,25,1269.1595707221095,3444.784537487993
0,polygon,26,1240.5462800112832,3514.2739577857137
0,polygon,27,1216.0206022591465,3575.5881521660554
0,polygon,28,1154.7064078788053,3583.763378083434
0,polygon,29,1048.4284709528797,3604.201442876881
0,polygon,30,974.8514376964698,3579.675765124745
0,polygon,31,917.6248562748177,3534.712022579161
0,polygon,32,978.9390506551593,3469.3102152401298
0,polygon,33,925.8000821921966,3452.959763405372
0,polygon,34,868.5735007705445,3412.0836338184777
0,polygon,35,839.9602100597184,3412.0836338184777
0,polygon,36,839.9602100597184,3461.134989322751
0,polygon,37,835.8725971010289,3514.2739577857137
0,polygon,38,794.9964675141346,3538.7996355378505
0,polygon,39,737.7698860924825,3526.536796661782
0,polygon,40,721.4194342577247,3444.784537487993
0,polygon,41,729.5946601751035,3375.295117190273
0,polygon,42,819.5221452662712,3236.316276594832
0,polygon,43,750.0327249685507,3219.965824760074
0,polygon,44,684.6309176295198,3199.527759966627
0,polygon,45,668.280465794762,3170.9144692558007
0,polygon,46,623.3167232491782,3121.8631137515276
0,polygon,47,623.3167232491782,3023.760402742981
0,polygon,48,557.9149159101472,3031.93562866036
0,polygon,49,529.301625199321,2978.796660197397
0,polygon,50,570.1777547862155,2892.9567880649192
0,polygon,51,598.7910454970415,2807.116915932441
0,polygon,52,676.4556917121408,2811.2045288911304
0,polygon,53,643.7547880426254,2717.1894308412734
0,polygon,54,660.1052398773832,2635.4371716674846
0,polygon,55,737.7698860924825,2619.086719832727
0,polygon,56,786.8212415967557,2635.4371716674846
