index,shape-type,vertex-index,axis-0,axis-1
0,polygon,0,730.7418870906072,3791.051547889888
0,polygon,1,730.7418870906072,3701.542714799811
0,polygon,2,688.1186332381899,3620.5585324802187
0,polygon,3,654.0200301562561,3445.803191685308
0,polygon,4,615.6591016890806,3386.1306362919236
0,polygon,5,602.8721255333554,3326.4580808985393
0,polygon,6,628.4460778448057,3271.047850890397
0,polygon,7,649.7577047710143,3232.6869224232214
0,polygon,8,662.5446809267396,3173.014367029837
0,polygon,9,573.0358478366633,3104.8171608659695
0,polygon,10,526.1502685990043,3057.9315816283106
0,polygon,11,560.2488716809381,3023.832978546377
0,polygon,12,615.6591016890806,2993.9967008496847
0,polygon,13,654.0200301562561,2959.898097767751
0,polygon,14,683.8563078529481,2904.4878677596084
0,polygon,15,722.2172363201237,2861.864613907191
0,polygon,16,743.5288632463323,2823.503685440016
0,polygon,17,786.1521170987496,2763.8311300466316
0,polygon,18,862.8739740331007,2742.519503120423
0,polygon,19,905.497227885518,2712.683225423731
0,polygon,20,965.1697832789021,2665.7976461860717
0,polygon,21,1020.5800132870445,2657.2729954155884
0,polygon,22,1088.777219450912,2653.010670030347
0,polygon,23,1144.1874494590545,2640.2236938746214
0,polygon,24,1191.0730286967137,2661.53532080083
0,polygon,25,1237.9586079343726,2704.1585746532473
0,polygon,26,1242.2209333196142,2763.8311300466316
0,polygon,27,1301.8934887129985,2857.6022885219495
0,polygon,28,1340.254417180174,2887.438566218642
0,polygon,29,1348.7790679506575,2985.4720500792014
0,polygon,30,1421.238599499767,3096.2925100954863
0,polygon,31,1472.3865041226675,3130.3911131774203
0,polygon,32,1536.3213849012934,3104.8171608659695
0,polygon,33,1625.8302179913696,3062.1939070135522
0,polygon,34,1651.4041703028201,3002.5213516201684
0,polygon,35,1608.7809164504029,2959.898097767751
0,polygon,36,1536.3213849012934,2904.4878677596084
0,polygon,37,1480.911154893151,2900.225542374367
0,polygon,38,1468.1241787374258,2802.1920585138073
0,polygon,39,1510.7474325898431,2742.519503120423
0,polygon,40,1608.7809164504029,2725.470201579456
0,polygon,41,1668.453471843787,2716.9455508089727
0,polygon,42,1736.6506780076545,2716.9455508089727
0,polygon,43,1834.6841618682142,2712.683225423731
0,polygon,44,1890.094391876357,2712.683225423731
0,polygon,45,1936.9799711140158,2768.0934554318733
0,polygon,46,2005.1771772778834,2793.6674077433236
0,polygon,47,2081.8990342122343,2802.1920585138073
0,polygon,48,2137.309264220377,2806.454383899049
0,polygon,49,2192.719494228519,2806.454383899049
0,polygon,50,2260.9167003923867,2823.503685440016
0,polygon,51,2316.3269304005294,2849.077637751466
0,polygon,52,2363.2125096381883,2921.5371693005754
0,polygon,53,2418.622739646331,2964.1604231529927
0,polygon,54,2461.245993498748,2976.947399308718
0,polygon,55,2499.6069219659234,2951.3734469972674
0,polygon,56,2533.7055250478575,2895.963216989125
0,polygon,57,2550.7548265888245,2853.339963136708
0,polygon,58,2597.6404058264834,2819.241360054774
0,polygon,59,2631.739008908417,2925.799494685817
0,polygon,60,2640.2636596789007,3028.0953039316187
0,polygon,61,2648.788310449384,3219.8999462674965
0,polygon,62,2661.5752866051093,3309.4087793575727
0,polygon,63,2699.9362150722845,3454.327842455791
0,polygon,64,2682.886913531318,3531.0496993901425
0,polygon,65,2670.0999373755926,3731.3789924965035
0,polygon,66,2665.837611990351,3816.625500201338
0,polygon,67,2665.837611990351,3927.445960217623
0,polygon,68,2682.886913531318,4153.349205635434
0,polygon,69,2678.624588146076,4213.021761028818
0,polygon,70,2653.0506358346256,4289.7436179631695
0,polygon,71,2631.739008908417,4426.138030290905
0,polygon,72,2636.0013342936586,4477.285934913805
0,polygon,73,2631.739008908417,4566.7947680038815
0,polygon,74,2533.7055250478575,4609.418021856299
0,polygon,75,2491.08227119544,4626.467323397266
0,polygon,76,2397.3111127201223,4643.516624938233
0,polygon,77,2333.3762319414964,4647.778950323474
0,polygon,78,2235.3427480809364,4622.204998012025
0,polygon,79,2175.6701926875526,4588.106394930091
