index,shape-type,vertex-index,axis-0,axis-1
0,polygon,0,139.26624239630226,3086.270744283922
0,polygon,1,204.95878892319232,3082.813241835138
0,polygon,2,239.53381341102912,3072.440734488787
0,polygon,3,281.0238427964335,3034.4082075521665
0,polygon,4,308.68386238670297,2982.545670820411
0,polygon,5,336.34388197697245,2927.225631639872
0,polygon,6,353.63139422089085,2878.8205973569
0,polygon,7,381.29141381116034,2837.330567971496
0,polygon,8,419.3239407477809,2820.0430557275777
0,polygon,9,478.10148237710365,2833.8730655227127
0,polygon,10,523.0490142112916,2833.8730655227127
0,polygon,11,574.9115509430468,2823.5005581763617
0,polygon,12,619.8590827772347,2823.5005581763617
0,polygon,13,692.4666342016923,2826.958060625145
0,polygon,14,810.0217174603375,2809.6705483812266
0,polygon,15,865.3417566408765,2813.1280508300106
0,polygon,16,875.7142639872276,2854.618080215415
0,polygon,17,882.6292688847949,2899.5656120496024
0,polygon,18,927.5768007189828,2868.448090010549
0,polygon,19,948.321815411685,2837.330567971496
0,polygon,20,975.9818350019544,2802.7555434836595
0,polygon,21,1020.9293668361423,2809.6705483812266
0,polygon,22,1048.5893864264117,2837.330567971496
0,polygon,23,1096.9944207093833,2837.330567971496
0,polygon,24,1141.9419525435712,2820.0430557275777
0,polygon,25,1176.5169770314083,2809.6705483812266
0,polygon,26,1211.092001519245,2785.468031239741
0,polygon,27,1238.7520211095145,2761.265514098255
0,polygon,28,1259.4970358022167,2726.690489610418
0,polygon,29,1304.4445676364046,2702.4879724689326
0,polygon,30,1345.934597021809,2723.232987161635
0,polygon,31,1401.254636202348,2740.520499405553
0,polygon,32,1453.1171729341029,2740.520499405553
0,polygon,33,1494.6072023195072,2716.317982264067
0,polygon,34,1529.182226807344,2681.7429577762305
0,polygon,35,1567.2147537439648,2650.625435737177
0,polygon,36,1601.7897782318016,2633.3379234932586
0,polygon,37,1650.194812514773,2657.5404406347443
0,polygon,38,1660.5673198611241,2705.9454749177157
0,polygon,39,1646.7373100659895,2771.6380214446062
0,polygon,40,1594.874773334234,2799.2980410348755
0,polygon,41,1556.8422463976137,2799.2980410348755
0,polygon,42,1577.587261090316,2847.703075317847
0,polygon,43,1622.5347929245038,2861.533085112982
0,polygon,44,1636.3648027196384,2930.6831340886556
0,polygon,45,1608.7047831293692,2965.258158576493
0,polygon,46,1677.8548321050428,2975.630665922844
0,polygon,47,1753.919885978284,2996.3756806155457
0,polygon,48,1774.664900670986,3027.493202654599
0,polygon,49,1733.1748712855817,3055.1532222448686
0,polygon,50,1702.0573492465285,3072.440734488787
0,polygon,51,1753.919885978284,3127.7607736693258
0,polygon,52,1781.5799055685532,3179.623310401081
0,polygon,53,1795.4099153636882,3248.7733593767553
0,polygon,54,1795.4099153636882,3286.8058863133756
0,polygon,55,1788.4949104661207,3390.5309597768864
0,polygon,56,1781.5799055685532,3428.563486713507
0,polygon,57,1774.664900670986,3508.0860430355315
0,polygon,58,1774.664900670986,3549.576072420936
0,polygon,59,1781.5799055685532,3594.5236042551232
0,polygon,60,1785.0374080173372,3629.0986287429605
0,polygon,61,1774.664900670986,3667.131155679581
0,polygon,62,1729.7173688367982,3739.7387071040384
0,polygon,63,1695.142344348961,3777.771234040659
0,polygon,64,1664.0248223099081,3822.718765874847
0,polygon,65,1646.7373100659895,3881.4963075041696
0,polygon,66,1619.0772904757202,3947.1888540310592
0,polygon,67,1577.587261090316,3988.6788834164636
0,polygon,68,1546.4697390512626,4012.8814005579497
0,polygon,69,1498.0647047682912,4026.711410353084
0,polygon,70,1435.8296606901847,4033.626415250652
0,polygon,71,1397.797133753564,4054.371429943354
0,polygon,72,1370.1371141632947,4113.148971572677
0,polygon,73,1380.5096215096457,4165.011508304432
0,polygon,74,1366.679611714511,4199.586532792268
0,polygon,75,1328.6470847778903,4203.044035241052
0,polygon,76,1287.1570553924862,4182.29902054835
0,polygon,77,1249.1245284558656,4175.384015650783
0,polygon,78,1193.8044892753267,4199.586532792268
0,polygon,79,1124.6544402996528,4223.7890499337545
0,polygon,80,1072.7919035678976,4234.161557280106
0,polygon,81,1017.4718643873586,4247.99156707524
0,polygon,82,982.8968398995215,4254.906571972808
0,polygon,83,931.0343031677663,4244.534064626457
0,polygon,84,882.6292688847947,4223.7890499337545
0,polygon,85,851.5117468457416,4203.044035241052
0,polygon,86,792.7342052164189,4196.129030343485
0,polygon,87,727.0416586895288,4199.586532792268
0,polygon,88,685.5516293041245,4206.501537689836
0,polygon,89,633.6890925723693,4203.044035241052
0,polygon,90,592.199063186965,4175.384015650783
0,polygon,91,571.454048494263,4099.3189617775415
0,polygon,92,585.2840582893978,4012.8814005579497
0,polygon,93,609.4865754308837,3954.1038589286272
0,polygon,94,609.4865754308837,3898.783819748088
0,polygon,95,571.4540484942631,3867.6662977090346
0,polygon,96,526.506516660075,3874.5813026066025
0,polygon,97,491.93149217223817,3936.816346684708
0,polygon,98,495.38899462102194,3981.7638785188965
0,polygon,99,495.38899462102194,4023.253907904301
0,polygon,100,443.5264578892665,4064.743937289705
0,polygon,101,412.4089358502135,4082.0314495336233
0,polygon,102,343.25888687453966,4092.4039568799744
0,polygon,103,277.5663403476496,4092.4039568799744
0,polygon,104,256.82132565494754,4144.26649361173
0,polygon,105,270.6513354500823,4178.841518099566
0,polygon,106,301.7688574891354,4230.704054831322
0,polygon,107,322.5138721818375,4279.109089114293
0,polygon,108,325.97137463062126,4313.68411360213
0,polygon,109,308.6838623867028,4389.749167475371
0,polygon,110,270.65133545008223,4427.781694411992
0,polygon,111,204.9587889231922,4469.271723797397
0,polygon,112,149.63874974265323,4507.304250734017
0,polygon,113,111.60622280603265,4541.879275221853
0,polygon,114,94.31871056211425,4576.4542997096905
0,polygon,115,70.1161934206284,4607.571821748744
0,polygon,116,32.083666484007836,4621.401831543878
0,polygon,117,4.423646893738356,4597.199314402393
0,polygon,118,-12.863865350180031,4465.814221348613
0,polygon,119,0.9661444449547268,4313.68411360213
0,polygon,120,4.423646893738394,4206.501537689836
0,polygon,121,4.423646893738403,4116.606474021461
0,polygon,122,-2.4913580038290153,4019.796405455517
0,polygon,123,0.9661444449547639,3933.358844235925
0,polygon,124,7.88114934252209,3808.888756079712
0,polygon,125,14.796154240089527,3725.9086973089034
0,polygon,126,14.796154240089535,3636.0136336405276
0,polygon,127,4.4236468937384545,3587.608599357556
0,polygon,128,4.423646893738461,3528.8310577282336
0,polygon,129,14.79615424008956,3383.6159548793185
0,polygon,130,14.796154240089571,3279.8908814158076
0,polygon,131,21.71115913765689,3241.8583544791873
0,polygon,132,32.08366648400798,3193.453320196216
0,polygon,133,45.91367627914273,3151.9632908108115
