index,shape-type,vertex-index,axis-0,axis-1
0,polygon,0,491.0760308642475,1857.9240559858406
0,polygon,1,569.7320462642565,1818.5960482858359
0,polygon,2,609.0600539642612,1806.7976459758345
0,polygon,3,687.7160693642702,1767.46963827583
0,polygon,4,734.9096786042758,1688.8136228758208
0,polygon,5,750.6408816842777,1633.7544120958146
0,polygon,6,758.5064832242786,1594.4264043958099
0,polygon,7,797.834490924283,1555.0983966958054
0,polygon,8,833.2296978542872,1507.9047874557998
0,polygon,9,868.6249047842912,1472.5095805257959
0,polygon,10,904.0201117142954,1444.9799751357925
0,polygon,11,955.1465217243012,1393.8535651257866
0,polygon,12,986.6089278843049,1366.3239597357835
0,polygon,13,1029.86973635431,1342.7271551157808
0,polygon,14,1073.130544824315,1311.2647489557771
0,polygon,15,1112.4585525243197,1279.8023427957735
0,polygon,16,1139.9881579143228,1346.6599558857813
0,polygon,17,1143.9209586843233,1393.8535651257866
0,polygon,18,1104.5929509843186,1433.1815728257911
0,polygon,19,1069.1977440543146,1460.7111782157945
0,polygon,20,1018.0713340443085,1492.173584375798
0,polygon,21,994.474529424306,1551.1655959258048
0,polygon,22,1010.2057325043077,1661.2840174858177
0,polygon,23,1053.4665409743127,1712.4104274958236
0,polygon,24,1124.2569548343208,1743.8728336558272
0,polygon,25,1065.264943284314,1763.5368375058295
0,polygon,26,1002.3401309643068,1747.8056344258277
0,polygon,27,959.0793224943018,1763.5368375058295
0,polygon,28,955.1465217243012,1802.8648452058342
0,polygon,29,974.8105255743035,1865.7896575258414
0,polygon,30,1037.735337894311,1909.0504659958465
0,polygon,31,1120.3241540643205,1932.6472706158493
0,polygon,32,1183.2489663843278,1948.378473695851
0,polygon,33,1234.3753763943337,1932.6472706158493
0,polygon,34,1261.904981784337,1991.639282165856
0,polygon,35,1281.5689856343392,2030.9672898658607
0,polygon,36,1356.292200264348,2058.496895255864
0,polygon,37,1403.4858095043533,2062.4296960258644
0,polygon,38,1442.813817204358,2038.8328914058613
0,polygon,39,1493.9402272143639,2038.8328914058613
0,polygon,40,1529.3354341443678,2082.0936998758666
0,polygon,41,1588.3274456943745,2034.9000906358608
0,polygon,42,1639.4538557043807,1968.0424775458532
0,polygon,43,1666.983461094384,1897.252063685845
0,polygon,44,1706.3114687943885,1834.3272513658378
0,polygon,45,1749.5722772643935,1743.8728336558272
0,polygon,46,1761.3706795743947,1661.2840174858177
0,polygon,47,1757.4378788043946,1621.9560097858132
0,polygon,48,1725.9754726443907,1586.560802855809
0,polygon,49,1666.983461094384,1547.2327951558045
0,polygon,50,1722.0426718743902,1507.9047874557998
0,polygon,51,1761.3706795743947,1515.7703889958009
0,polygon,52,1816.4298903544013,1562.9639982358062
0,polygon,53,1855.7578980544058,1618.0232090158127
0,polygon,54,1922.6155111444136,1633.7544120958146
0,polygon,55,1906.8843080644115,1523.6359905358017
0,polygon,56,1871.4891011344075,1480.3751820657967
0,polygon,57,1820.3626911244019,1397.7863658957872
0,polygon,58,1836.0938942044036,1319.130350495778
0,polygon,59,1832.161093434403,1232.608733555768
0,polygon,60,1804.6314880443997,1146.0871166157579
0,polygon,61,1765.3034803443952,1083.1623042957506
0,polygon,62,1718.1098711043896,1024.1702927457438
0,polygon,63,1663.0506603243834,957.3126796557361
0,polygon,64,1635.5210549343801,898.3206681057293
0,polygon,65,1568.6634418443723,827.5302542457212
0,polygon,66,1517.5370318343666,803.9334496257184
0,polygon,67,1450.6794187443588,776.4038442357152
0,polygon,68,1419.2170125843552,741.0086373057111
0,polygon,69,1387.7546064243516,701.6806296057065
0,polygon,70,1313.0313917943429,658.4198211357015
0,polygon,71,1257.9721810143365,650.5542195957006
0,polygon,72,1159.652161764325,666.2854226757024
0,polygon,73,1096.7273494443177,713.4790319157079
0,polygon,74,1037.735337894311,733.1430357657101
0,polygon,75,982.6761271143046,705.6134303757069
0,polygon,76,970.8777248043032,654.487020365701
0,polygon,77,966.9449240343026,599.4278095856946
0,polygon,78,911.8857132542962,579.7638057356924
0,polygon,79,837.1624986242875,579.7638057356924
0,polygon,80,789.9688893842822,564.0326026556905
0,polygon,81,746.7080809142772,583.6966065056928
0,polygon,82,734.9096786042758,623.0246142056974
0,polygon,83,711.312873984273,674.1510242157033
0,polygon,84,668.052065514268,737.0758365357107
0,polygon,85,636.5896593542643,780.3366450057156
0,polygon,86,585.4632493442584,741.0086373057111
0,polygon,87,514.6728354842503,737.0758365357107
0,polygon,88,475.3448277842457,748.874238845712
0,polygon,89,463.5464254742443,792.135047315717
0,polygon,90,463.5464254742443,847.1942580957234
0,polygon,91,416.35281623423884,874.7238634857266
0,polygon,92,353.42800391423157,835.395855785722
0,polygon,93,314.09999621422696,815.7318519357198
0,polygon,94,274.77198851422236,800.0006488557179
0,polygon,95,235.44398081421787,855.0598596357243
0,polygon,96,259.04078543422054,921.9174727257321
0,polygon,97,270.83918774422193,965.1782811957371
0,polygon,98,278.7047892842229,1043.834296595746
0,polygon,99,282.6375900542233,1102.8263081457528
0,polygon,100,290.5031915942242,1181.482323545762
0,polygon,101,274.77198851422236,1244.4071358657693
0,polygon,102,255.1079846642201,1295.5335458757752
0,polygon,103,203.98157465421423,1385.9879635857858
0,polygon,104,247.24238312421926,1417.4503697457894
0,polygon,105,282.6375900542233,1444.9799751357925
0,polygon,106,286.57039082422375,1507.9047874557998
0,polygon,107,318.0327969842274,1559.031197465806
0,polygon,108,361.2936054542324,1543.299994385804
0,polygon,109,447.8152223942425,1535.4343928458031
0,polygon,110,396.6888123842365,1598.3592051658104
0,polygon,111,318.0327969842274,1621.9560097858132
0,polygon,112,270.83918774422193,1645.5528144058158
0,polygon,113,259.04078543422054,1692.7464236458213
0,polygon,114,262.9735862042211,1732.0744313458258
0,polygon,115,290.5031915942242,1783.200841355832
0,polygon,116,325.89839852422836,1802.8648452058342
0,polygon,117,384.8904100742352,1818.5960482858359
0,polygon,118,436.0168200842411,1853.99125521584
