index,shape-type,vertex-index,axis-0,axis-1
0,polygon,0,593.3288508842593,2148.9513129658744
0,polygon,1,624.7912570442629,2089.9593014158677
0,polygon,2,636.5896593542643,2019.168887555859
0,polygon,3,675.917667054269,2011.3032860158582
0,polygon,4,719.1784755242738,1995.5720829358565
0,polygon,5,683.7832685942699,1952.3112744658515
0,polygon,6,711.312873984273,1897.252063685845
0,polygon,7,762.4392839942789,1885.4536613758437
0,polygon,8,805.7000924642839,1861.856856755841
0,polygon,9,872.5577055542917,1814.6632475158356
0,polygon,10,959.0793224943018,1794.999243665833
0,polygon,11,1010.2057325043077,1791.0664428958328
0,polygon,12,1069.1977440543146,1771.4024390458305
0,polygon,13,1073.130544824315,1810.730446745835
0,polygon,14,1061.3321425143135,1853.99125521584
0,polygon,15,1104.5929509843186,1924.7816690758482
0,polygon,16,1139.9881579143228,1968.0424775458532
0,polygon,17,1210.7785717743309,1979.8408798558546
0,polygon,18,1277.6361848643387,1999.5048837058569
0,polygon,19,1277.6361848643387,2046.6984929458624
0,polygon,20,1254.039380244336,2089.9593014158677
0,polygon,21,1226.5097748543328,2164.682516045876
0,polygon,22,1246.173778704335,2243.3385314458856
0,polygon,23,1277.6361848643387,2270.8681368358884
0,polygon,24,1316.9641925643432,2294.464941455891
0,polygon,25,1379.8890048843505,2329.8601483858956
0,polygon,26,1387.7546064243516,2270.8681368358884
0,polygon,27,1399.553008734353,2219.741726825883
0,polygon,28,1466.4106218243605,2184.3465198958784
0,polygon,29,1509.6714302943656,2180.4137191258783
0,polygon,30,1560.7978403043717,2223.6745275958833
0,polygon,31,1655.1850587843824,2329.8601483858956
0,polygon,32,1718.1098711043896,2357.3897537758985
0,polygon,33,1698.4458672543874,2243.3385314458856
0,polygon,34,1666.983461094384,2192.2121214358795
0,polygon,35,1639.4538557043807,2109.62330526587
0,polygon,36,1615.8570510843779,2050.631293715863
0,polygon,37,1568.6634418443723,2054.5640944858637
0,polygon,38,1537.201035684369,2089.9593014158677
0,polygon,39,1493.9402272143639,2038.8328914058613
0,polygon,40,1466.4106218243605,1987.7064813958555
0,polygon,41,1529.3354341443678,1975.908079085854
0,polygon,42,1600.1258480043762,1920.8488683058479
0,polygon,43,1643.3866564743812,1897.252063685845
0,polygon,44,1706.3114687943885,1865.7896575258414
0,polygon,45,1749.5722772643935,1834.3272513658378
0,polygon,46,1765.3034803443952,1779.2680405858314
0,polygon,47,1733.8410741843918,1747.8056344258277
0,polygon,48,1682.7146641743857,1724.208829805825
0,polygon,49,1663.0506603243834,1665.2168182558182
0,polygon,50,1682.7146641743857,1602.292005935811
0,polygon,51,1663.0506603243834,1531.5015920758026
0,polygon,52,1718.1098711043896,1511.8375882258003
0,polygon,53,1757.4378788043946,1515.7703889958009
0,polygon,54,1792.8330857343985,1492.173584375798
0,polygon,55,1812.4970895844008,1444.9799751357925
0,polygon,56,1800.6986872743992,1405.651967435788
0,polygon,57,1745.639476494393,1354.5255574257822
0,polygon,58,1745.639476494393,1275.869542025773
0,polygon,59,1749.5722772643935,1236.5415343257685
0,polygon,60,1714.1770703343896,1216.8775304757662
0,polygon,61,1674.8490626343846,1177.5495227757615
0,polygon,62,1655.1850587843824,1106.7591089157534
0,polygon,63,1623.722652624379,1028.1030935157441
0,polygon,64,1607.9914495443772,984.8422850457393
0,polygon,65,1596.1930472343756,890.4550665657284
0,polygon,66,1552.9322387643706,870.7910627157261
0,polygon,67,1486.0746256743628,819.6646527057202
0,polygon,68,1466.4106218243605,768.5382426957143
0,polygon,69,1427.082614124356,685.9494265257047
0,polygon,70,1395.6202079643524,650.5542195957006
0,polygon,71,1352.3593994943474,638.7558172856992
0,polygon,72,1273.7033840943382,638.7558172856992
0,polygon,73,1175.383364844327,634.8230165156988
0,polygon,74,1088.8617479043169,619.091813435697
0,polygon,75,1010.2057325043077,623.0246142056974
0,polygon,76,974.8105255743035,591.5622080456938
0,polygon,77,904.0201117142954,575.8310049656919
0,polygon,78,864.6921040142909,579.7638057356924
0,polygon,79,801.7672916942836,603.3606103556951
0,polygon,80,750.6408816842777,607.2934111256956
0,polygon,81,656.2536632042666,599.4278095856946
0,polygon,82,601.1944524242604,599.4278095856946
0,polygon,83,550.0680424142543,638.7558172856992
0,polygon,84,518.6056362542506,697.7478288357061
0,polygon,85,561.8664447242556,744.9414380757115
0,polygon,86,605.1272531942607,772.4710434657147
0,polygon,87,601.1944524242604,811.7990511657192
0,polygon,88,557.9336439542553,780.3366450057156
0,polygon,89,498.94163240424837,792.135047315717
0,polygon,90,463.5464254742443,823.5974534757206
0,polygon,91,365.22640622423285,800.0006488557179
0,polygon,92,298.36879313422514,713.4790319157079
0,polygon,93,239.3767815842183,638.7558172856992
0,polygon,94,172.5191684942106,638.7558172856992
0,polygon,95,164.65356695420962,697.7478288357061
0,polygon,96,200.0487738842137,772.4710434657147
0,polygon,97,243.30958235421872,803.9334496257184
0,polygon,98,200.0487738842137,815.7318519357198
