index,shape-type,vertex-index,axis-0,axis-1
0,polygon,0,27.45816600676028,1293.3288721382362
0,polygon,1,35.982816777243784,1382.8377052283124
0,polygon,2,48.769792932968926,1433.985609851213
0,polygon,3,108.44234832635311,1497.920490629839
0,polygon,4,125.49164986732,1540.5437444822562
0,polygon,5,151.0656021787704,1578.9046729494316
0,polygon,6,146.80327679352865,1638.577228342816
0,polygon,7,193.6888560311877,1668.413506039508
0,polygon,8,236.31210988360488,1685.4628075804749
0,polygon,9,266.148387580297,1753.6600137443425
0,polygon,10,257.6237368098135,1796.2832675967597
0,polygon,11,261.8860621950553,1838.906521449177
0,polygon,12,304.50931604747257,1881.5297753015943
0,polygon,13,355.65722067037325,1898.5790768425613
0,polygon,14,402.5427999080323,1902.841402227803
0,polygon,15,432.37907760472433,1851.6934976049022
0,polygon,16,445.1660537604495,1787.7586168262762
0,polygon,17,466.4776806866581,1715.299085277167
0,polygon,18,483.5269822276251,1672.6758314247497
0,polygon,19,547.4618630062508,1689.7251329657167
0,polygon,20,624.1837199406019,1715.299085277167
0,polygon,21,700.905576874953,1706.7744345066835
0,polygon,22,747.7911561126122,1693.9874583509584
0,polygon,23,773.3651084240624,1655.6265298837827
0,polygon,24,752.0534814978538,1600.2162998756403
0,polygon,25,786.1520845797876,1549.0683952527397
0,polygon,26,862.8739415141387,1583.1669983346735
0,polygon,27,918.2841715222811,1578.9046729494316
0,polygon,28,999.2683538418738,1514.969792170806
0,polygon,29,1037.6292823090494,1493.6581652445973
0,polygon,30,1084.5148615467083,1485.1335144741138
0,polygon,31,1122.875790013884,1459.5595621626635
0,polygon,32,1212.3846231039602,1468.0842129331468
0,polygon,33,1280.5818292678277,1438.2479352364549
0,polygon,34,1327.4674085054867,1408.4116575397627
0,polygon,35,1365.8283369726623,1429.7232844659713
0,polygon,36,1382.8776385136293,1472.3465383183886
0,polygon,37,1438.2878685217715,1506.4451414003224
0,polygon,38,1506.4850746856396,1519.2321175560476
0,polygon,39,1574.6822808495072,1493.6581652445973
0,polygon,40,1604.518558546199,1429.7232844659713
0,polygon,41,1651.404137783858,1399.8870067692792
0,polygon,42,1711.0766931772423,1365.7884036873454
0,polygon,43,1753.6999470296596,1344.4767767611368
0,polygon,44,1762.2245978001429,1301.8535229087195
0,polygon,45,1796.323200882077,1254.9679436710605
0,polygon,46,1847.4711055049775,1246.443292900577
0,polygon,47,1885.832033972153,1267.7549198267857
0,polygon,48,1936.9799385950537,1306.1158482939613
0,polygon,49,2022.2264462998883,1365.7884036873454
0,polygon,50,2052.06272399658,1331.6898006054116
0,polygon,51,2047.8003986113386,1276.2795705972692
0,polygon,52,2039.2757478408553,1229.3939913596103
0,polygon,53,2022.2264462998883,1178.2460867367095
0,polygon,54,1979.603192447471,1161.1967851957427
0,polygon,55,2026.48877168513,1075.950277490908
0,polygon,56,2009.4394701441634,999.2284205565569
0,polygon,57,2000.9148193736796,956.6051667041396
0,polygon,58,2035.0134224556136,879.8833097697885
0,polygon,59,2094.6859778489975,879.8833097697885
0,polygon,60,2145.8338824718985,918.2442382369642
0,polygon,61,2256.6543424881834,952.342841318898
0,polygon,62,2303.5399217258423,960.8674920893812
0,polygon,63,2303.5399217258423,892.6702859255137
0,polygon,64,2265.1789932586667,867.0963336140634
0,polygon,65,2222.5557394062494,862.8340082288217
0,polygon,66,2175.6701601685904,854.3093574583382
0,polygon,67,2128.7845809309315,837.2600559173712
0,polygon,68,2081.8990016932726,811.686103605921
0,polygon,69,2052.06272399658,764.8005243682619
0,polygon,70,2120.259930160448,764.8005243682619
0,polygon,71,2175.6701601685904,760.5381989830202
0,polygon,72,2252.3920171029417,781.8498259092288
0,polygon,73,2346.1631755782596,803.1614528354374
0,polygon,74,2405.835730971644,811.686103605921
0,polygon,75,2448.4589848240607,820.2107543764043
0,polygon,76,2537.9678179141374,811.686103605921
0,polygon,77,2567.8040956108293,777.5875005239872
0,polygon,78,2525.180841758412,734.9642466715699
0,polygon,79,2512.3938656026867,671.0293658929439
0,polygon,80,2555.017119455104,641.1930881962519
0,polygon,81,2606.165024078005,632.6684374257684
0,polygon,82,2674.3622302418726,547.4219297209339
0,polygon,83,2699.936182553323,406.7651920079569
0,polygon,84,2687.1492063975975,334.30566045884757
0,polygon,85,2640.2636271599386,291.6824066064304
0,polygon,86,2580.5910717665543,253.32147813925482
0,polygon,87,2520.9185163731704,206.43589890159583
0,polygon,88,2525.180841758412,151.0256688934534
0,polygon,89,2555.017119455104,108.40241504103611
0,polygon,90,2567.8040956108293,61.51683580337715
0,polygon,91,2529.4431671436537,31.680558106685055
0,polygon,92,2474.0329371355115,23.155907336201608
0,polygon,93,2367.4748025044682,23.155907336201608
0,polygon,94,2324.851548652051,18.893581950959884
0,polygon,95,2265.1789932586667,-10.942695745732209
0,polygon,96,2141.571557086657,-53.56594959814947
0,polygon,97,1847.4711055049775,-117.50083037677537
0,polygon,98,1523.5343762266061,-87.66455268008329
0,polygon,99,1203.859972333477,-53.56594959814947
0,polygon,100,1156.974393095818,-53.56594959814947
0,polygon,101,1007.7930046123573,-79.13990190959983
0,polygon,102,892.7102192108308,-91.92687806532501
0,polygon,103,828.7753384322049,-91.92687806532501
0,polygon,104,628.4460453258438,-108.97617960629191
0,polygon,105,449.42837914569134,-100.45152883580846
0,polygon,106,270.4107129655388,-74.8775765243581
