index,shape-type,vertex-index,axis-0,axis-1
0,polygon,0,185.1642052607042,926.7688890074475
0,polygon,1,189.42653064594595,871.358658999305
0,polygon,2,236.31210988360488,845.7847066878547
0,polygon,3,266.148387580297,892.6702859255137
0,polygon,4,291.7223398917473,952.342841318898
0,polygon,5,325.8209429736812,1003.4907459417985
0,polygon,6,406.80512529327393,1050.3763251794578
0,polygon,7,449.42837914569134,1063.163301335183
0,polygon,8,509.1009345390754,1071.6879521056662
0,polygon,9,590.0851168586681,1075.950277490908
0,polygon,10,615.6590691701186,1114.3112059580835
0,polygon,11,551.7241883914927,1139.885158269534
0,polygon,12,513.363259924317,1212.3446898186432
0,polygon,13,598.6097676291516,1284.8042213677527
0,polygon,14,645.4953468668106,1280.5418959825108
0,polygon,15,688.1186007192279,1237.9186421300938
0,polygon,16,709.4302276454365,1182.5084121219513
0,polygon,17,717.95487841592,1050.3763251794578
0,polygon,18,760.5781322683373,1033.3270236384908
0,polygon,19,815.9883622764797,1041.8516744089743
0,polygon,20,850.0869653584135,1075.950277490908
0,polygon,21,901.2348699813143,1110.0488805728419
0,polygon,22,926.8088222927646,1161.1967851957427
0,polygon,23,935.3334730632481,1220.8693405891268
0,polygon,24,926.8088222927646,1263.492594441544
0,polygon,25,905.497195366556,1314.6404990644448
0,polygon,26,879.9232430551057,1353.0014275316203
0,polygon,27,850.0869653584135,1391.3623559987957
0,polygon,28,811.7260368912379,1416.9363083102462
0,polygon,29,769.1027830388208,1451.03491139218
0,polygon,30,739.2665053421287,1497.920490629839
0,polygon,31,713.6925530306781,1570.3800221789484
0,polygon,32,692.3809261044697,1693.9874583509584
0,polygon,33,675.3316245635027,1740.8730375886173
0,polygon,34,671.0692991782611,1804.8079183672432
0,polygon,35,662.5446484077776,1847.4311722196605
0,polygon,36,607.1344183996351,1851.6934976049022
0,polygon,37,555.9865137767343,1864.4804737606273
0,polygon,38,521.8879106948006,1894.3167514573197
0,polygon,39,496.31395838335027,1932.677679924495
0,polygon,40,487.78930761286676,2017.9241876293295
0,polygon,41,504.8386091538338,2069.07209225223
0,polygon,42,594.34744224391,2090.3837191784387
0,polygon,43,636.9706960963273,2107.4330207194057
0,polygon,44,662.5446484077776,2145.7939491865814
0,polygon,45,675.3316245635027,2205.4665045799657
0,polygon,46,671.0692991782611,2265.1390599733495
0,polygon,47,713.6925530306781,2350.385567678184
0,polygon,48,756.3158068830954,2354.6478930634257
0,polygon,49,777.6274338093041,2299.2376630552835
0,polygon,50,777.6274338093041,2188.4172030389987
0,polygon,51,769.1027830388208,2052.0227907112635
0,polygon,52,815.9883622764797,2103.170695334164
0,polygon,53,837.2999892026884,2154.3185999570646
0,polygon,54,879.9232430551057,2218.2534807356906
0,polygon,55,931.0711476780062,2218.2534807356906
0,polygon,56,982.219052300907,2196.941853809482
0,polygon,57,1020.5799807680825,2154.3185999570646
0,polygon,58,1063.2032346204996,2124.4823222603727
0,polygon,59,1110.0888138581586,2120.219996875131
0,polygon,60,1161.2367184810596,2107.4330207194057
0,polygon,61,1199.5976469482353,2133.006973030856
0,polygon,62,1246.4832261858942,2145.7939491865814
0,polygon,63,1297.6311308087948,2167.10557611279
0,polygon,64,1348.7790354316953,2192.6795284242403
0,polygon,65,1387.139963898871,2218.2534807356906
0,polygon,66,1455.3371700627386,2243.827433047141
0,polygon,67,1510.7474000708812,2205.4665045799657
0,polygon,68,1472.3864716037056,2069.07209225223
0,polygon,69,1506.4850746856396,2030.7111637850549
0,polygon,70,1557.6329793085401,2026.4488383998132
0,polygon,71,1613.0432093166828,1966.776283006429
0,polygon,72,1664.1911139395834,2017.9241876293295
0,polygon,73,1702.552042406759,2043.4981399407798
0,polygon,74,1740.9129708739342,2026.4488383998132
0,polygon,75,1775.0115739558682,2017.9241876293295
0,polygon,76,1809.1101770378018,2009.3995368588462
0,polygon,77,1843.2087801197358,1996.6125607031208
0,polygon,78,1894.3566847426364,2005.1372114736046
0,polygon,79,1954.0292401360207,1958.2516322359452
0,polygon,80,1971.0785416769877,1907.1037276130446
0,polygon,81,1971.0785416769877,1847.4311722196605
0,polygon,82,1962.553890906504,1804.8079183672432
0,polygon,83,1954.0292401360207,1728.0860614328922
0,polygon,84,2039.2757478408553,1719.5614106624087
0,polygon,85,2073.374350922789,1676.9381568099914
0,polygon,86,2115.997604775206,1693.9874583509584
0,polygon,87,2056.3250493818223,1745.1353629738592
0,polygon,88,2026.48877168513,1834.6441960639354
0,polygon,89,2047.8003986113386,1873.005124531111
0,polygon,90,2098.9483032342396,1915.6283783835283
0,polygon,91,2162.883184012865,1936.9400053097365
0,polygon,92,2214.031088635766,1936.9400053097365
0,polygon,93,2295.0152709553586,1958.2516322359452
0,polygon,94,2337.638524807776,1966.776283006429
0,polygon,95,2371.73712788971,1932.677679924495
0,polygon,96,2303.5399217258423,1890.0544260720776
0,polygon,97,2265.1789932586667,1851.6934976049022
0,polygon,98,2248.1296917176996,1792.020942211518
0,polygon,99,2226.818064791491,1655.6265298837827
0,polygon,100,2214.031088635766,1591.691649105157
0,polygon,101,2269.4413186439083,1561.8553714084649
0,polygon,102,2324.851548652051,1540.5437444822562
0,polygon,103,2371.73712788971,1536.2814190970146
0,polygon,104,2380.261778660193,1480.8711890888721
0,polygon,105,2456.9836355945445,1446.7725860069381
0,polygon,106,2503.8692148322034,1438.2479352364549
0,polygon,107,2550.7547940698623,1485.1335144741138
0,polygon,108,2606.165024078005,1506.4451414003224
0,polygon,109,2657.3129287009056,1442.5102606216965
0,polygon,110,2653.050603315664,1348.7391021463786
0,polygon,111,2644.52595254518,1293.3288721382362
0,polygon,112,2597.6403733075213,1280.5418959825108
0,polygon,113,2555.017119455104,1318.9028244496865
0,polygon,114,2410.0980563568855,1357.263752916862
0,polygon,115,2367.4748025044682,1365.7884036873454
0,polygon,116,2316.326897881567,1387.100030613554
0,polygon,117,2265.1789932586667,1378.5753798430706
0,polygon,118,2218.2934140210077,1387.100030613554
0,polygon,119,2184.1948109390737,1421.1986336954878
0,polygon,120,2162.883184012865,1497.920490629839
0,polygon,121,2077.636676308031,1489.3958398593554
0,polygon,122,1996.652493988438,1459.5595621626635
0,polygon,123,1907.1436608983618,1489.3958398593554
0,polygon,124,1804.8478516525602,1544.8060698674979
0,polygon,125,1736.6506454886926,1519.2321175560476
0,polygon,126,1728.1259947182093,1476.6088637036303
0,polygon,127,1740.9129708739342,1404.149332154521
0,polygon,128,1757.9622724149012,1348.7391021463786
0,polygon,129,1792.0608754968353,1310.378173679203
0,polygon,130,1877.3073832016698,1297.5911975234778
0,polygon,131,1898.6190101278785,1237.9186421300938
0,polygon,132,1864.5204070459445,1208.0823644334016
0,polygon,133,1847.4711055049775,1156.9344598105008
0,polygon,134,1911.4059862836034,1148.4098090400173
0,polygon,135,1996.652493988438,1127.0981821138087
0,polygon,136,2073.374350922789,1110.0488805728419
0,polygon,137,2145.8338824718985,1105.7865551876002
0,polygon,138,2188.457136324316,1118.5735313433254
0,polygon,139,2239.6050409472164,1165.4591105809843
0,polygon,140,2269.4413186439083,1208.0823644334016
0,polygon,141,2299.2775963406007,1259.2302690563022
0,polygon,142,2341.900850193018,1284.8042213677527
0,polygon,143,2401.573405586402,1284.8042213677527
0,polygon,144,2414.360381742127,1233.656316744852
0,polygon,145,2405.835730971644,1161.1967851957427
0,polygon,146,2414.360381742127,1084.4749282613916
0,polygon,147,2427.147357897852,1041.8516744089743
0,polygon,148,2469.7706117502694,1037.5893490237324
0,polygon,149,2520.9185163731704,1016.2777220975237
0,polygon,150,2576.3287463813126,1024.8023728680073
0,polygon,151,2640.2636271599386,1016.2777220975237
0,polygon,152,2674.3622302418726,977.9167936303483
0,polygon,153,2687.1492063975975,815.9484289911627
0,polygon,154,2674.3622302418726,572.9958820323842
0,polygon,155,2670.0999048566305,474.9623981718246
0,polygon,156,2674.3622302418726,385.45356508174825
0,polygon,157,2678.624555627114,342.8303112293311
0,polygon,158,2674.3622302418726,295.94473199167203
0,polygon,159,2631.7389763894553,278.89543045070513
0,polygon,160,2589.115722537038,270.37077968022174
0,polygon,161,2533.7054925288953,240.53450198352962
0,polygon,162,2503.8692148322034,202.17357351635408
0,polygon,163,2491.082238676478,159.55031966393685
0,polygon,164,2482.5575879059948,82.82846272958577
0,polygon,165,2465.5082863650277,35.94288349192678
0,polygon,166,2431.409683283094,-10.942695745732209
0,polygon,167,2286.4906201848753,-57.828274983391196
0,polygon,168,2107.472954004723,-70.61525113911638
0,polygon,169,1800.5855262673185,-53.56594959814947
0,polygon,170,1600.2562331609574,-91.92687806532501
0,polygon,171,1506.4850746856396,-96.18920345056674
0,polygon,172,1412.7139162103213,-113.23850499153365
0,polygon,173,1237.9585754154105,-121.76315576201709
0,polygon,174,1063.2032346204996,-113.23850499153365
